school	student	normexam	standlrt	gender	schgend	avslrt	schav	vrband
31	14	.47819	.45376	1	3	-.49083	1	2
31	15	.0043218	.2058	1	3	-.49083	1	2
31	16	-1.0291	-1.1993	1	3	-.49083	1	3
31	17	-.49278	-.53806	1	3	-.49083	1	2
31	18	-1.0291	-.1248	1	3	-.49083	1	2
31	19	-.26516	-2.3564	1	3	-.49083	1	2
31	20	.13407	-2.0258	1	3	-.49083	1	3
31	21	-.77611	-.29011	1	3	-.49083	1	2
31	22	1.1094	.45376	1	3	-.49083	1	2
31	23	.19415	-.37276	1	3	-.49083	1	2
31	24	-.4198	-1.8605	1	3	-.49083	1	3
31	25	-1.5267	-.70336	1	3	-.49083	1	3
31	26	1.4395	-.1248	1	3	-.49083	1	2
31	27	.47819	-.29011	1	3	-.49083	1	2
31	28	-.26516	-.042152	1	3	-.49083	1	2
31	29	.74723	.12315	1	3	-.49083	1	2
31	30	.13407	.61906	1	3	-.49083	1	1
31	31	.40267	.2058	1	3	-.49083	1	2
31	32	-.12908	-.86867	1	3	-.49083	1	2
31	33	-1.8367	-1.3646	1	3	-.49083	1	3
31	34	-.33884	-.62071	1	3	-.49083	1	2
31	35	-1.2195	-.45541	1	3	-.49083	1	2
31	36	-.77611	-1.1166	1	3	-.49083	1	3
31	37	-1.0291	-.20746	1	3	-.49083	1	2
31	38	-.77611	-.95132	1	3	-.49083	1	3
31	39	.47819	.53641	1	3	-.49083	1	1
31	40	.26132	-.042152	1	3	-.49083	1	2
31	41	-.93938	-1.1993	1	3	-.49083	1	3
31	42	-.26516	-1.034	1	3	-.49083	1	3
31	43	-.85267	-1.1166	1	3	-.49083	1	3
31	44	-.69951	-.62071	1	3	-.49083	1	2
31	45	-.062088	-.042152	1	3	-.49083	1	2
31	46	-.69951	-.20746	1	3	-.49083	1	2
31	47	.073536	-1.7778	1	3	-.49083	1	3
31	48	.74723	-.29011	1	3	-.49083	1	2
31	49	.0043218	-.1248	1	3	-.49083	1	2
32	1	-.93938	-1.6952	1	1	-.65023	1	3
32	2	-.33884	-1.8605	1	1	-.65023	1	3
32	3	-.55511	-.20746	0	1	-.65023	1	2
32	4	-.85267	-.70336	0	1	-.65023	1	2
32	5	.19415	1.115	1	1	-.65023	1	2
32	6	-1.4387	-2.6043	0	1	-.65023	1	3
32	7	-1.1186	-2.935	0	1	-.65023	1	3
32	8	.0043218	.53641	0	1	-.65023	1	2
32	9	-.4198	-.20746	0	1	-.65023	1	2
32	10	1.0396	1.0323	0	1	-.65023	1	2
32	11	1.0396	.45376	1	1	-.65023	1	2
32	12	.40267	.3711	0	1	-.65023	1	2
32	13	-.26516	-1.2819	0	1	-.65023	1	2
32	14	-1.6237	-1.7778	0	1	-.65023	1	3
32	15	-1.4387	-1.7778	0	1	-.65023	1	3
32	16	1.2405	.53641	0	1	-.65023	1	1
32	17	.13407	-1.1166	0	1	-.65023	1	3
32	18	-3.0595	-2.6043	0	1	-.65023	1	3
32	19	.54434	-.62071	1	1	-.65023	1	2
32	20	.32807	-.53806	0	1	-.65023	1	2
32	21	-1.8367	-.53806	0	1	-.65023	1	2
32	22	1.5062	1.6935	1	1	-.65023	1	1
32	23	-.33884	-.95132	0	1	-.65023	1	2
32	24	-1.8367	-1.6952	0	1	-.65023	1	3
32	25	-1.0291	.040499	1	1	-.65023	1	2
32	26	-.12908	.2058	1	1	-.65023	1	2
32	27	-1.9621	-.53806	0	1	-.65023	1	3
32	28	.19415	.45376	0	1	-.65023	1	2
32	29	.67876	-.1248	1	1	-.65023	1	2
32	30	-.62305	-1.3646	0	1	-.65023	1	3
32	31	-.33884	.040499	1	1	-.65023	1	2
32	32	.26132	.53641	0	1	-.65023	1	2
32	33	-.62305	-.1248	1	1	-.65023	1	3
32	34	.0043218	-1.034	0	1	-.65023	1	3
32	35	-.26516	-1.5299	0	1	-.65023	1	3
32	36	-.93938	-1.8605	0	1	-.65023	1	3
32	37	-.12908	-1.1993	0	1	-.65023	1	2
32	38	.96759	1.0323	1	1	-.65023	1	1
32	39	.74723	-.53806	1	1	-.65023	1	2
32	40	-1.6237	-1.6125	1	1	-.65023	1	2
32	41	.67876	-.042152	0	1	-.65023	1	2
32	42	-1.8367	-2.2737	1	1	-.65023	1	3
33	1	.13407	.94967	0	1	.075921	2	2
33	2	.54434	1.115	0	1	.075921	2	1
33	3	.47819	.040499	0	1	.075921	2	2
33	4	.073536	.040499	0	1	.075921	2	1
33	5	-1.3353	-.1248	0	1	.075921	2	2
33	6	-1.3353	-1.6125	0	1	.075921	2	3
33	7	-.55511	-1.2819	0	1	.075921	2	2
33	8	-.33884	-.95132	0	1	.075921	2	3
33	9	.0043218	.040499	1	1	.075921	2	3
33	10	.74723	1.3629	0	1	.075921	2	1
33	11	.26132	-1.1993	1	1	.075921	2	2
33	12	.89657	.53641	0	1	.075921	2	1
33	13	.32807	.2058	0	1	.075921	2	1
33	14	-.85267	-.45541	1	1	.075921	2	2
33	15	-.77611	-.29011	0	1	.075921	2	2
33	16	.0043218	-.53806	0	1	.075921	2	2
33	17	.40267	1.1976	0	1	.075921	2	2
33	18	.74723	1.3629	0	1	.075921	2	2
33	19	.073536	.61906	1	1	.075921	2	1
33	20	-.33884	-.29011	1	1	.075921	2	3
33	21	.89657	1.1976	0	1	.075921	2	2
33	22	1.0396	2.1068	1	1	.075921	2	1
33	23	-.26516	.78436	0	1	.075921	2	2
33	24	1.0396	-.042152	1	1	.075921	2	2
33	25	.67876	.040499	1	1	.075921	2	2
33	26	-.062088	-.1248	1	1	.075921	2	2
33	27	-.55511	-.1248	0	1	.075921	2	2
33	28	-.33884	-.62071	1	1	.075921	2	3
33	29	.40267	.53641	1	1	.075921	2	1
33	30	-.19761	-.45541	0	1	.075921	2	3
33	31	.13407	.78436	1	1	.075921	2	1
33	32	-.4198	.040499	1	1	.075921	2	2
33	33	-1.3353	-1.8605	1	1	.075921	2	3
33	34	-.33884	-1.1166	1	1	.075921	2	3
33	35	.61073	.28845	1	1	.075921	2	1
33	36	.40267	.3711	0	1	.075921	2	2
33	37	-.69951	-.45541	0	1	.075921	2	1
33	38	-.19761	.040499	1	1	.075921	2	2
33	39	-1.3353	-.20746	0	1	.075921	2	2
33	40	-1.1186	-.29011	1	1	.075921	2	3
33	41	.40267	.94967	1	1	.075921	2	1
33	42	1.9003	.28845	0	1	.075921	2	1
33	43	-1.4387	-2.8523	0	1	.075921	2	3
33	44	1.1094	.040499	0	1	.075921	2	1
33	45	-.062088	1.6109	0	1	.075921	2	1
33	46	.67876	2.3547	0	1	.075921	2	1
33	47	-.69951	-.20746	0	1	.075921	2	3
33	48	.073536	.3711	1	1	.075921	2	1
33	49	.74723	.2058	1	1	.075921	2	1
33	50	-.93938	-.042152	0	1	.075921	2	2
33	51	.32807	-.45541	0	1	.075921	2	2
33	52	.40267	.12315	0	1	.075921	2	2
33	53	-.26516	-.53806	0	1	.075921	2	2
33	54	1.4395	.2058	1	1	.075921	2	2
33	55	1.0396	.2058	1	1	.075921	2	2
33	56	.67876	.3711	1	1	.075921	2	1
33	57	1.3747	1.1976	0	1	.075921	2	2
33	58	1.4395	-.20746	0	1	.075921	2	2
33	59	-.33884	-.45541	1	1	.075921	2	2
33	60	.19415	-1.1166	1	1	.075921	2	2
33	61	-.85267	-.20746	0	1	.075921	2	3
33	62	1.8138	.28845	0	1	.075921	2	1
33	63	-.85267	-.53806	1	1	.075921	2	2
33	64	-.062088	-.1248	1	1	.075921	2	2
33	65	.26132	.2058	1	1	.075921	2	2
33	66	-.77611	.86701	0	1	.075921	2	1
33	67	.54434	.040499	1	1	.075921	2	1
33	68	-.062088	-.29011	1	1	.075921	2	1
33	69	.0043218	.12315	0	1	.075921	2	1
33	70	.67876	1.115	0	1	.075921	2	1
33	71	1.1094	.86701	0	1	.075921	2	2
33	72	-.69951	.2058	0	1	.075921	2	2
33	73	-.85267	-.29011	0	1	.075921	2	3
33	74	-.33884	-.20746	0	1	.075921	2	2
33	75	.96759	.3711	1	1	.075921	2	1
33	76	-.77611	.040499	1	1	.075921	2	2
33	77	.26132	-.29011	0	1	.075921	2	2
34	1	.47819	1.8588	0	1	-.36004	1	1
34	2	.073536	-.53806	0	1	-.36004	1	2
34	3	-.33884	.28845	0	1	-.36004	1	3
34	4	-2.7527	-1.8605	1	1	-.36004	1	2
34	5	-2.2917	-2.6043	0	1	-.36004	1	3
34	6	.61073	.12315	0	1	-.36004	1	2
34	7	-1.8367	-1.2819	1	1	-.36004	1	3
34	8	1.4395	.12315	1	1	-.36004	1	2
34	9	-.62305	.86701	0	1	-.36004	1	2
34	10	.96759	-.20746	1	1	-.36004	1	2
34	11	-3.0595	-.86867	0	1	-.36004	1	3
34	12	.19415	.45376	0	1	-.36004	1	1
34	13	-1.4387	-1.1993	0	1	-.36004	1	3
34	14	-1.6237	-2.2737	1	1	-.36004	1	3
34	15	1.2405	.94967	0	1	-.36004	1	1
34	16	1.3747	.86701	0	1	-.36004	1	1
34	17	1.4395	1.3629	0	1	-.36004	1	1
34	18	-1.6237	-2.8523	0	1	-.36004	1	3
34	19	-1.5267	-.53806	0	1	-.36004	1	2
34	20	1.3747	2.3547	0	1	-.36004	1	1
34	21	-.33884	-.78602	0	1	-.36004	1	2
34	22	-1.2195	-2.2737	1	1	-.36004	1	3
34	23	-.69951	.2058	0	1	-.36004	1	2
34	24	.47819	-1.4472	0	1	-.36004	1	2
34	25	.47819	.3711	1	1	-.36004	1	2
34	26	-.4198	-.45541	1	1	-.36004	1	2
35	1	-.4198	-.53806	1	3	-.12045	2	2
35	2	.32807	-.62071	1	3	-.12045	2	2
35	3	.0043218	-.20746	1	3	-.12045	2	2
35	4	.82199	.45376	1	3	-.12045	2	2
35	5	.54434	-.20746	1	3	-.12045	2	2
35	6	1.3101	.12315	1	3	-.12045	2	2
35	7	-.12908	.53641	1	3	-.12045	2	2
35	8	.74723	.86701	1	3	-.12045	2	2
35	9	.40267	-.20746	1	3	-.12045	2	2
35	10	.67876	-.29011	1	3	-.12045	2	2
35	11	.61073	1.2803	1	3	-.12045	2	1
35	12	.40267	-.53806	1	3	-.12045	2	2
35	13	-.33884	-.29011	1	3	-.12045	2	2
35	14	.073536	-1.034	1	3	-.12045	2	3
35	15	-1.0291	-.29011	1	3	-.12045	2	2
35	16	-.33884	-.1248	1	3	-.12045	2	2
35	17	-.55511	-.45541	1	3	-.12045	2	2
35	18	.89657	.040499	1	3	-.12045	2	1
35	19	.96759	1.6109	1	3	-.12045	2	2
35	20	-.69951	-1.034	1	3	-.12045	2	2
35	21	-.55511	-.29011	1	3	-.12045	2	2
35	22	-.19761	-1.1993	1	3	-.12045	2	2
35	23	.89657	-1.3646	1	3	-.12045	2	2
35	24	-.33884	.53641	1	3	-.12045	2	2
35	25	-.69951	-.37276	1	3	-.12045	2	2
35	26	-1.0291	.040499	1	3	-.12045	2	2
35	27	-1.7239	-.70336	1	3	-.12045	2	2
35	28	.89657	1.2803	1	3	-.12045	2	1
35	29	-1.1186	-.45541	1	3	-.12045	2	3
35	30	.13407	-.042152	1	3	-.12045	2	1
35	31	-.69951	-.37276	1	3	-.12045	2	2
35	32	.96759	-.62071	1	3	-.12045	2	2
35	33	1.3101	1.6109	1	3	-.12045	2	1
35	34	.32807	-.78602	1	3	-.12045	2	2
35	35	.61073	.94967	1	3	-.12045	2	2
35	36	.26132	.040499	1	3	-.12045	2	1
35	37	.13407	-1.5299	1	3	-.12045	2	2
35	38	-.26516	-.37276	1	3	-.12045	2	2
36	1	-.26516	-1.6125	0	2	-.096466	2	2
36	2	-1.7239	-1.1993	0	2	-.096466	2	2
36	3	1.0396	1.8588	0	2	-.096466	2	1
36	4	-1.7239	-1.3646	0	2	-.096466	2	2
36	5	.0043218	-.86867	0	2	-.096466	2	2
36	6	-1.7239	-.95132	0	2	-.096466	2	3
36	7	1.4395	.28845	0	2	-.096466	2	2
36	8	-.85267	-1.8605	0	2	-.096466	2	3
36	9	-.93938	.28845	0	2	-.096466	2	2
36	10	1.1094	-1.5299	0	2	-.096466	2	2
36	11	-.4198	-.53806	0	2	-.096466	2	2
36	12	-.85267	-.1248	0	2	-.096466	2	1
36	13	-.77611	.70171	0	2	-.096466	2	2
36	14	-.77611	-1.3646	0	2	-.096466	2	3
36	15	.40267	-.53806	0	2	-.096466	2	2
36	16	-1.9621	-1.4472	0	2	-.096466	2	3
36	17	-1.9621	-1.5299	0	2	-.096466	2	2
36	18	-1.8367	-.1248	0	2	-.096466	2	2
36	19	.32807	1.0323	0	2	-.096466	2	2
36	20	-1.1186	1.0323	0	2	-.096466	2	1
36	21	.19415	.2058	0	2	-.096466	2	1
36	22	.67876	-.70336	0	2	-.096466	2	2
36	23	.61073	1.3629	0	2	-.096466	2	1
36	24	-1.6237	-.37276	0	2	-.096466	2	2
36	25	-.49278	.86701	0	2	-.096466	2	2
36	26	-1.1186	-.37276	0	2	-.096466	2	2
36	27	-2.1086	-.86867	0	2	-.096466	2	3
36	28	.32807	.61906	0	2	-.096466	2	2
36	29	.32807	.61906	0	2	-.096466	2	1
36	30	-.69951	.3711	0	2	-.096466	2	2
36	31	-.77611	-.37276	0	2	-.096466	2	2
36	32	-.12908	.45376	0	2	-.096466	2	1
36	33	-.55511	-.53806	0	2	-.096466	2	2
36	34	-1.6237	-1.6952	0	2	-.096466	2	3
36	35	-1.2195	-2.6043	0	2	-.096466	2	2
36	36	1.9003	.78436	0	2	-.096466	2	1
36	37	.82199	1.5282	0	2	-.096466	2	1
36	38	.89657	.61906	0	2	-.096466	2	1
36	39	.073536	1.0323	0	2	-.096466	2	2
36	40	-.93938	-.1248	0	2	-.096466	2	2
36	41	.67876	1.2803	0	2	-.096466	2	1
36	42	.54434	1.2803	0	2	-.096466	2	1
36	43	.40267	.53641	0	2	-.096466	2	1
36	44	-.33884	.12315	0	2	-.096466	2	2
36	45	.74723	1.0323	0	2	-.096466	2	1
36	46	.0043218	-.20746	0	2	-.096466	2	2
36	47	-.49278	.12315	0	2	-.096466	2	2
36	48	.32807	-2.687	0	2	-.096466	2	2
36	49	.54434	.3711	0	2	-.096466	2	2
36	50	.073536	-.1248	0	2	-.096466	2	2
36	51	1.5792	1.6935	0	2	-.096466	2	1
36	52	-.62305	1.6935	0	2	-.096466	2	1
36	53	.13407	-.95132	0	2	-.096466	2	2
36	54	.073536	-1.1993	0	2	-.096466	2	2
36	55	1.9003	2.9333	0	2	-.096466	2	1
36	56	.61073	-.29011	0	2	-.096466	2	2
36	57	.54434	1.6935	0	2	-.096466	2	1
36	58	-.19761	-1.1993	0	2	-.096466	2	2
36	59	-.26516	-.1248	0	2	-.096466	2	1
36	60	-.33884	-2.2737	0	2	-.096466	2	3
36	61	-.19761	-1.1993	0	2	-.096466	2	2
36	62	-1.4387	-1.1993	0	2	-.096466	2	2
36	63	-.85267	-1.1993	0	2	-.096466	2	2
36	64	-.062088	-.1248	0	2	-.096466	2	2
36	65	.47819	2.0241	0	2	-.096466	2	1
36	66	-1.8367	-.45541	0	2	-.096466	2	1
36	67	.26132	.45376	0	2	-.096466	2	2
36	68	.073536	1.3629	0	2	-.096466	2	1
36	69	-.93938	-1.1993	0	2	-.096466	2	3
36	70	-.77611	.12315	0	2	-.096466	2	3
37	1	.54434	1.6109	0	2	-.75596	1	1
37	2	.0043218	-2.0258	0	2	-.75596	1	3
37	3	-.69951	-.62071	0	2	-.75596	1	2
37	4	-.4198	-.70336	0	2	-.75596	1	2
37	5	.13407	-.53806	0	2	-.75596	1	3
37	6	-.19761	.2058	0	2	-.75596	1	2
37	7	-2.1086	-2.1084	0	2	-.75596	1	3
37	8	-1.6237	-2.1084	0	2	-.75596	1	3
37	9	-1.2195	-1.1993	0	2	-.75596	1	3
37	10	-.77611	-2.1911	0	2	-.75596	1	3
37	11	.0043218	-1.1993	0	2	-.75596	1	2
37	12	-.77611	1.0323	0	2	-.75596	1	2
37	13	-.69951	-.62071	0	2	-.75596	1	2
37	14	-.77611	-2.1911	0	2	-.75596	1	3
37	15	-1.3353	-2.439	0	2	-.75596	1	3
37	16	-.93938	.53641	0	2	-.75596	1	3
37	17	.0043218	-.29011	0	2	-.75596	1	3
37	18	-1.8367	.040499	0	2	-.75596	1	2
37	19	-1.5267	-.53806	0	2	-.75596	1	2
37	20	-.33884	.040499	0	2	-.75596	1	2
37	21	.073536	-1.1166	0	2	-.75596	1	2
37	22	-.12908	-.20746	0	2	-.75596	1	2
38	1	.40267	-.29011	0	1	-.21205	2	2
38	2	-1.7239	-2.1911	1	1	-.21205	2	3
38	3	.96759	.70171	1	1	-.21205	2	1
38	4	.67876	.2058	0	1	-.21205	2	2
38	5	-.93938	-.20746	1	1	-.21205	2	2
38	6	-.33884	-.95132	1	1	-.21205	2	2
38	7	.67876	.86701	1	1	-.21205	2	1
38	8	-.33884	-.95132	1	1	-.21205	2	2
38	9	.89657	.53641	1	1	-.21205	2	1
38	10	-.12908	.040499	0	1	-.21205	2	2
38	11	.26132	1.8588	0	1	-.21205	2	2
38	12	-.19761	-.86867	0	1	-.21205	2	2
38	13	1.5062	.53641	1	1	-.21205	2	1
38	14	-.93938	-.86867	0	1	-.21205	2	2
38	15	-.93938	.3711	1	1	-.21205	2	2
38	16	-.85267	-.70336	0	1	-.21205	2	2
38	17	.40267	-.45541	0	1	-.21205	2	2
38	18	-1.3353	-.62071	0	1	-.21205	2	3
38	19	-.93938	-1.034	1	1	-.21205	2	2
38	20	1.8138	2.0241	1	1	-.21205	2	1
38	21	.54434	1.1976	0	1	-.21205	2	1
38	22	-1.9621	-1.9431	1	1	-.21205	2	3
38	23	1.3101	.53641	1	1	-.21205	2	2
38	24	.74723	1.3629	0	1	-.21205	2	1
38	25	.0043218	-1.1993	0	1	-.21205	2	2
38	26	-.85267	-1.1993	0	1	-.21205	2	2
38	27	-1.9621	-2.5217	0	1	-.21205	2	3
38	28	-.62305	.45376	1	1	-.21205	2	2
38	29	.0043218	.3711	0	1	-.21205	2	2
38	30	-1.1186	-.1248	1	1	-.21205	2	2
38	31	-1.3353	-1.6952	0	1	-.21205	2	3
38	32	-1.3353	-2.0258	1	1	-.21205	2	3
38	33	-.062088	.28845	0	1	-.21205	2	2
38	34	.26132	1.115	0	1	-.21205	2	2
38	35	-1.8367	-.29011	1	1	-.21205	2	3
38	36	-1.3353	-1.4472	0	1	-.21205	2	2
38	37	1.1094	1.6109	0	1	-.21205	2	2
38	38	-.93938	-1.034	0	1	-.21205	2	2
38	39	-1.5267	.53641	0	1	-.21205	2	2
38	40	.19415	.53641	0	1	-.21205	2	2
38	41	.89657	.61906	1	1	-.21205	2	1
38	42	-.4198	-.78602	1	1	-.21205	2	2
38	43	.073536	1.4456	1	1	-.21205	2	2
38	44	-1.2195	-.45541	1	1	-.21205	2	2
38	45	-.4198	.2058	0	1	-.21205	2	2
38	46	-1.3353	-.37276	0	1	-.21205	2	2
38	47	-1.1186	-.45541	0	1	-.21205	2	3
38	48	1.2405	-.1248	0	1	-.21205	2	2
38	49	-.69951	.3711	0	1	-.21205	2	2
38	50	.67876	.12315	1	1	-.21205	2	2
38	51	.96759	.3711	1	1	-.21205	2	1
38	52	.073536	-2.1084	0	1	-.21205	2	3
38	53	-.93938	-1.6125	0	1	-.21205	2	3
38	54	-1.5267	-1.1993	0	1	-.21205	2	2
39	1	.54434	-1.034	1	3	-.19712	2	2
39	2	-.4198	-.1248	1	3	-.19712	2	2
39	3	.54434	.53641	1	3	-.19712	2	2
39	4	-.26516	-.70336	1	3	-.19712	2	3
39	5	.40267	1.2803	1	3	-.19712	2	2
39	6	.54434	1.3629	1	3	-.19712	2	1
39	7	-.4198	-2.935	1	3	-.19712	2	2
39	8	-.19761	.70171	1	3	-.19712	2	2
39	9	-.69951	-.95132	1	3	-.19712	2	2
39	10	-.49278	-.78602	1	3	-.19712	2	2
39	11	-.12908	-2.0258	1	3	-.19712	2	3
39	12	-.93938	-1.034	1	3	-.19712	2	2
39	13	-.062088	-.20746	1	3	-.19712	2	1
39	14	-1.3353	-.95132	1	3	-.19712	2	2
39	15	.0043218	-.20746	1	3	-.19712	2	1
39	16	-.19761	-.62071	1	3	-.19712	2	2
39	17	-.19761	-.29011	1	3	-.19712	2	2
39	18	.26132	.3711	1	3	-.19712	2	2
39	19	1.5792	1.9415	1	3	-.19712	2	1
39	20	.61073	.040499	1	3	-.19712	2	2
39	21	.0043218	1.5282	1	3	-.19712	2	1
39	22	-1.0291	-2.0258	1	3	-.19712	2	3
39	23	1.7349	1.6935	1	3	-.19712	2	1
39	24	-.85267	-1.3646	1	3	-.19712	2	3
39	25	1.3101	1.3629	1	3	-.19712	2	1
39	26	-.49278	-.45541	1	3	-.19712	2	2
39	27	1.1094	1.115	1	3	-.19712	2	2
39	28	.54434	-.78602	1	3	-.19712	2	2
39	29	-.33884	-1.7778	1	3	-.19712	2	3
39	30	.32807	-.042152	1	3	-.19712	2	1
39	31	-1.0291	-.45541	1	3	-.19712	2	3
39	32	-.33884	-.62071	1	3	-.19712	2	3
39	33	.26132	1.4456	1	3	-.19712	2	2
39	34	-.69951	-.53806	1	3	-.19712	2	2
39	35	.13407	-.042152	1	3	-.19712	2	2
39	36	-.49278	-1.8605	1	3	-.19712	2	2
39	37	1.1758	.61906	1	3	-.19712	2	1
39	38	.54434	.53641	1	3	-.19712	2	2
39	39	.32807	-1.034	1	3	-.19712	2	3
39	40	-.55511	-.70336	1	3	-.19712	2	2
39	41	.96759	1.8588	1	3	-.19712	2	1
39	42	-1.0291	-1.9431	1	3	-.19712	2	3
39	43	1.2405	-.1248	1	3	-.19712	2	1
39	44	.67876	.28845	1	3	-.19712	2	2
39	45	-.4198	-.37276	1	3	-.19712	2	2
39	46	-1.1186	-.1248	1	3	-.19712	2	2
39	47	.19415	-.45541	1	3	-.19712	2	2
39	48	.54434	.45376	1	3	-.19712	2	1
40	1	.26132	.040499	0	2	-.01305	2	2
40	2	-2.5101	-1.6125	0	2	-.01305	2	3
40	3	.82199	2.3547	0	2	-.01305	2	1
40	4	1.2405	.78436	0	2	-.01305	2	1
40	5	.74723	-.1248	0	2	-.01305	2	2
40	6	-1.8367	-.37276	0	2	-.01305	2	2
40	7	-.77611	-.1248	0	2	-.01305	2	2
40	8	1.2405	.040499	0	2	-.01305	2	2
40	9	.82199	.12315	0	2	-.01305	2	2
40	10	.32807	-.86867	0	2	-.01305	2	2
40	11	1.5062	.53641	0	2	-.01305	2	1
40	12	-1.2195	-1.2819	0	2	-.01305	2	3
40	13	.74723	1.0323	0	2	-.01305	2	2
40	14	.0043218	-.45541	0	2	-.01305	2	2
40	15	-.85267	.78436	0	2	-.01305	2	2
40	16	.073536	1.2803	0	2	-.01305	2	2
40	17	-.55511	-.78602	0	2	-.01305	2	2
40	18	-1.2195	-.62071	0	2	-.01305	2	2
40	19	-2.7527	-2.1911	0	2	-.01305	2	3
40	20	1.5062	.61906	0	2	-.01305	2	1
40	21	-.062088	-1.034	0	2	-.01305	2	2
40	22	-1.5267	.3711	0	2	-.01305	2	1
40	23	.073536	.3711	0	2	-.01305	2	2
40	24	.13407	-.86867	0	2	-.01305	2	2
40	25	-.77611	.53641	0	2	-.01305	2	2
40	26	-1.1186	-1.6125	0	2	-.01305	2	3
40	27	-.19761	1.4456	0	2	-.01305	2	2
40	28	.89657	.45376	0	2	-.01305	2	1
40	29	1.3101	1.4456	0	2	-.01305	2	1
40	30	-.4198	.94967	0	2	-.01305	2	2
40	31	.89657	-.042152	0	2	-.01305	2	2
40	32	-.93938	-1.034	0	2	-.01305	2	2
40	33	.47819	.45376	0	2	-.01305	2	1
40	34	-2.5101	-2.3564	0	2	-.01305	2	2
40	35	-2.1086	-1.1993	0	2	-.01305	2	3
40	36	.61073	.040499	0	2	-.01305	2	2
40	37	.0043218	-.29011	0	2	-.01305	2	2
40	38	-2.1086	.12315	0	2	-.01305	2	2
40	39	-.49278	-.86867	0	2	-.01305	2	2
40	40	.74723	1.6109	0	2	-.01305	2	1
40	41	.96759	-.45541	0	2	-.01305	2	2
40	42	.74723	.28845	0	2	-.01305	2	1
40	43	-.26516	-.62071	0	2	-.01305	2	2
40	44	.47819	.28845	0	2	-.01305	2	2
40	45	-.62305	-1.2819	0	2	-.01305	2	2
40	46	1.2405	.61906	0	2	-.01305	2	1
40	47	-.33884	.70171	0	2	-.01305	2	1
40	48	-2.5101	-1.1993	0	2	-.01305	2	3
40	49	.96759	-.1248	0	2	-.01305	2	1
40	50	1.1094	.3711	0	2	-.01305	2	2
40	51	-.55511	.86701	0	2	-.01305	2	2
40	52	-1.3353	-2.1911	0	2	-.01305	2	3
40	53	-.4198	-.86867	0	2	-.01305	2	3
40	54	1.0396	1.3629	0	2	-.01305	2	1
40	55	-2.5101	-.45541	0	2	-.01305	2	2
40	56	1.3101	.94967	0	2	-.01305	2	2
40	57	-1.4387	-1.9431	0	2	-.01305	2	3
40	58	-2.1086	-.62071	0	2	-.01305	2	2
40	59	-.33884	-.042152	0	2	-.01305	2	2
40	60	1.5062	1.4456	0	2	-.01305	2	1
40	61	1.1758	2.52	0	2	-.01305	2	1
40	62	1.2405	1.4456	0	2	-.01305	2	1
40	63	-.49278	-.70336	0	2	-.01305	2	2
40	64	-2.5101	-.78602	0	2	-.01305	2	3
40	65	1.1758	1.2803	0	2	-.01305	2	2
40	66	.32807	-.45541	0	2	-.01305	2	2
40	67	-2.2917	.28845	0	2	-.01305	2	3
40	68	-2.2917	-.45541	0	2	-.01305	2	2
40	69	-.62305	.61906	0	2	-.01305	2	1
40	70	-.4198	-.62071	0	2	-.01305	2	2
40	71	-1.1186	1.1976	0	2	-.01305	2	1
41	1	-.4198	.70171	1	3	-.28873	2	2
41	2	.96759	.2058	1	3	-.28873	2	1
41	3	.32807	-.78602	1	3	-.28873	2	3
41	4	.82199	.3711	1	3	-.28873	2	2
41	5	-.77611	-2.5217	1	3	-.28873	2	3
41	6	-1.3353	-2.935	1	3	-.28873	2	3
41	7	-.55511	-1.034	1	3	-.28873	2	3
41	8	-1.3353	-1.1993	1	3	-.28873	2	2
41	9	-.62305	.3711	1	3	-.28873	2	2
41	10	-1.5267	-.62071	1	3	-.28873	2	3
41	11	-.55511	.53641	1	3	-.28873	2	2
41	12	.47819	-1.9431	1	3	-.28873	2	3
41	13	1.5792	-.37276	1	3	-.28873	2	2
41	14	.32807	-.86867	1	3	-.28873	2	2
41	15	.19415	-1.034	1	3	-.28873	2	2
41	16	-1.3353	-.95132	1	3	-.28873	2	2
41	17	-.4198	-1.6125	1	3	-.28873	2	3
41	18	1.2405	.28845	1	3	-.28873	2	1
41	19	-1.7239	-.86867	1	3	-.28873	2	2
41	20	-.4198	-.37276	1	3	-.28873	2	2
41	21	.67876	-.29011	1	3	-.28873	2	2
41	22	1.9771	.70171	1	3	-.28873	2	1
41	23	1.3101	.45376	1	3	-.28873	2	2
41	24	.47819	-.37276	1	3	-.28873	2	2
41	25	.74723	1.2803	1	3	-.28873	2	1
41	26	-.12908	.78436	1	3	-.28873	2	1
41	27	.073536	.2058	1	3	-.28873	2	2
41	28	-.4198	-1.3646	1	3	-.28873	2	2
41	29	-.33884	-2.3564	1	3	-.28873	2	2
41	30	1.0396	-.1248	1	3	-.28873	2	2
41	31	-.93938	-1.6952	1	3	-.28873	2	2
41	32	1.0396	.78436	1	3	-.28873	2	2
41	33	1.0396	.2058	1	3	-.28873	2	2
41	34	1.3101	.70171	1	3	-.28873	2	1
41	35	.74723	.2058	1	3	-.28873	2	2
41	36	-.69951	.78436	1	3	-.28873	2	2
41	37	-.4198	-.29011	1	3	-.28873	2	2
41	38	-.62305	.2058	1	3	-.28873	2	2
41	39	.073536	.86701	1	3	-.28873	2	2
41	40	1.4395	.040499	1	3	-.28873	2	1
